transaction_id;client_id;montant;pays_destination;pays_client;heure;est_suspecte;score_montant;score_pays_destination;score_client;score_nocturne;score_risque;niveau_risque;date_calcul
TXN-008193;CLT-0034;1778,69;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008194;CLT-0059;2103,34;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008195;CLT-0016;55469,29;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008196;CLT-0026;2482,05;Espagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008197;CLT-0033;3189,66;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008198;CLT-0069;4767,83;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008199;CLT-0032;3320,16;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008200;CLT-0040;3503,83;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008201;CLT-0099;502,55;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008202;CLT-0100;16684,08;Allemagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008203;CLT-0081;3305,68;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008204;CLT-0037;1573,78;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008205;CLT-0010;682,0;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008206;CLT-0050;3489,56;Panama;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008207;CLT-0076;4170,67;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008208;CLT-0002;2442,39;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008209;CLT-0077;153,69;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008210;CLT-0034;233,17;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008211;CLT-0020;3746,76;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008212;CLT-0054;1266,63;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008213;CLT-0031;2628,15;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008214;CLT-0006;900,31;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008215;CLT-0016;2723,31;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008216;CLT-0043;29526,31;Russie;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008217;CLT-0068;2735,31;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008218;CLT-0020;3281,68;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008219;CLT-0009;14135,29;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008220;CLT-0076;1033,29;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008221;CLT-0047;1964,02;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008222;CLT-0075;4889,6;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008223;CLT-0017;4193,57;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008224;CLT-0077;841,65;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008225;CLT-0069;2050,41;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008226;CLT-0026;3520,41;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008227;CLT-0045;1353,96;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008228;CLT-0031;20249,22;Panama;Panama;14;1;40;25;20;0;85;CRITIQUE;2026-05-14 11:56:32
TXN-008229;CLT-0020;2525,72;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008230;CLT-0067;3277,43;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008231;CLT-0004;417,41;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008232;CLT-0027;2779,89;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008233;CLT-0077;440,6;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008234;CLT-0081;48717,41;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-008235;CLT-0079;2983,03;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008236;CLT-0011;1323,66;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008237;CLT-0044;817,07;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008238;CLT-0033;2423,39;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008239;CLT-0071;879,81;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008240;CLT-0064;2704,93;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008241;CLT-0003;2791,66;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008242;CLT-0037;410,86;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008243;CLT-0079;3431,21;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008244;CLT-0098;4098,21;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008245;CLT-0035;3513,99;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008246;CLT-0072;37533,06;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008247;CLT-0035;1907,1;Espagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008248;CLT-0062;4906,31;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008249;CLT-0074;87274,71;Îles Caïmans;Allemagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-008250;CLT-0040;2247,88;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008251;CLT-0089;89671,45;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-008252;CLT-0037;2667,96;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008253;CLT-0088;4490,55;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008254;CLT-0078;668,84;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008255;CLT-0092;3374,86;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008256;CLT-0099;2306,42;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008257;CLT-0006;4447,99;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008258;CLT-0062;1587,0;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008259;CLT-0072;4920,6;Russie;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008260;CLT-0094;4788,17;Panama;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008261;CLT-0042;52276,31;Panama;Italie;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-008262;CLT-0035;91214,58;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008263;CLT-0066;3292,63;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008264;CLT-0044;265,85;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008265;CLT-0031;1332,45;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008266;CLT-0034;1752,12;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008267;CLT-0089;40,2;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008268;CLT-0028;65973,18;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008269;CLT-0084;60492,12;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008270;CLT-0016;2956,79;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008271;CLT-0045;1826,22;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008272;CLT-0086;2878,58;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008273;CLT-0010;3241,96;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008274;CLT-0011;4453,16;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008275;CLT-0057;3572,0;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008276;CLT-0034;976,45;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008277;CLT-0020;2603,64;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008278;CLT-0074;1124,52;Russie;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008279;CLT-0040;3026,24;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008280;CLT-0028;2588,73;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008281;CLT-0090;62971,24;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008282;CLT-0068;1921,67;Espagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008283;CLT-0082;3949,18;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008284;CLT-0073;4526,89;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008285;CLT-0018;976,64;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008286;CLT-0039;3487,59;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008287;CLT-0097;4974,97;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008288;CLT-0055;2693,38;Panama;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008289;CLT-0082;4356,13;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008290;CLT-0067;1143,47;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008291;CLT-0089;554,89;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008292;CLT-0095;1542,18;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008293;CLT-0023;3586,85;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008294;CLT-0041;913,81;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008295;CLT-0090;3831,62;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008296;CLT-0077;1671,38;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008297;CLT-0020;2484,12;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008298;CLT-0017;3173,4;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008299;CLT-0063;41089,51;Allemagne;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-008300;CLT-0036;1376,23;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008301;CLT-0027;4998,81;Panama;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008302;CLT-0082;378,44;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008303;CLT-0013;22881,81;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008304;CLT-0045;3202,75;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008305;CLT-0065;25225,23;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-008306;CLT-0040;3724,76;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008307;CLT-0093;265,94;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008308;CLT-0033;2358,21;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008309;CLT-0006;4664,69;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008310;CLT-0003;4967,13;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008311;CLT-0018;2658,83;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008312;CLT-0007;834,0;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008313;CLT-0086;40542,13;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008314;CLT-0031;4750,61;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008315;CLT-0072;325,9;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008316;CLT-0068;3891,77;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008317;CLT-0063;38035,54;Allemagne;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-008318;CLT-0095;26,46;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008319;CLT-0037;14,84;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008320;CLT-0004;4423,55;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008321;CLT-0087;87,44;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008322;CLT-0082;2583,96;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008323;CLT-0064;4667,23;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008324;CLT-0033;1454,47;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008325;CLT-0074;28799,82;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008326;CLT-0013;4264,36;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008327;CLT-0098;1706,01;Espagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008328;CLT-0020;743,45;Îles Caïmans;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008329;CLT-0021;78968,32;Îles Caïmans;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-008330;CLT-0035;4581,74;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008331;CLT-0018;4650,16;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008332;CLT-0031;789,44;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008333;CLT-0008;666,19;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008334;CLT-0078;19258,91;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008335;CLT-0083;1186,62;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008336;CLT-0043;3573,59;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008337;CLT-0082;4866,16;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008338;CLT-0067;1410,58;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008339;CLT-0008;4001,23;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008340;CLT-0049;4670,36;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008341;CLT-0060;24462,07;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008342;CLT-0049;4481,65;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008343;CLT-0093;946,57;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008344;CLT-0009;3622,93;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008345;CLT-0042;2942,62;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008346;CLT-0070;4326,14;Espagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008347;CLT-0036;2517,23;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008348;CLT-0068;837,11;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008349;CLT-0065;3933,98;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008350;CLT-0004;1095,18;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008351;CLT-0091;146,76;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008352;CLT-0039;3440,32;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008353;CLT-0076;4622,97;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008354;CLT-0004;1945,47;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008355;CLT-0083;1141,2;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008356;CLT-0079;4545,3;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008357;CLT-0046;2300,81;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008358;CLT-0027;4064,17;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008359;CLT-0080;4716,94;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008360;CLT-0082;3814,6;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008361;CLT-0008;1813,43;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008362;CLT-0029;4546,55;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008363;CLT-0054;49938,68;Îles Caïmans;Suisse;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-008364;CLT-0051;1524,47;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008365;CLT-0022;3154,23;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008366;CLT-0083;1255,57;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008367;CLT-0074;63508,18;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008368;CLT-0001;4694,19;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008369;CLT-0082;3390,66;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008370;CLT-0097;3732,52;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008371;CLT-0010;897,92;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008372;CLT-0065;2234,03;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008373;CLT-0052;3697,45;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008374;CLT-0022;25432,97;Panama;Allemagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-008375;CLT-0004;4892,28;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008376;CLT-0018;3635,08;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008377;CLT-0090;1111,07;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008378;CLT-0035;20994,07;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008379;CLT-0053;13651,39;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008380;CLT-0031;160,51;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008381;CLT-0036;1823,62;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008382;CLT-0056;2749,63;Îles Caïmans;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008383;CLT-0081;825,0;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008384;CLT-0059;3298,64;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008385;CLT-0014;3661,37;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008386;CLT-0099;4849,95;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008387;CLT-0014;3204,45;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008388;CLT-0004;2936,2;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008389;CLT-0100;4134,86;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008390;CLT-0094;969,79;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008391;CLT-0027;1423,31;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008392;CLT-0017;4442,0;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008393;CLT-0088;3359,51;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008394;CLT-0028;38277,38;Panama;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-008395;CLT-0041;2572,68;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-008396;CLT-0046;3856,12;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008397;CLT-0010;53447,63;Îles Caïmans;Îles Caïmans;14;1;40;25;20;0;85;CRITIQUE;2026-05-14 11:56:32
TXN-008398;CLT-0093;38552,7;Russie;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-008399;CLT-0044;3429,64;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008400;CLT-0016;91921,49;Îles Caïmans;Espagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-008401;CLT-0033;3627,29;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008402;CLT-0051;1323,59;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008403;CLT-0090;61,98;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008404;CLT-0090;1745,34;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008405;CLT-0019;4484,48;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008406;CLT-0083;71828,63;Panama;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-008407;CLT-0003;3740,6;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-008408;CLT-0055;182,07;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008409;CLT-0053;4726,83;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008410;CLT-0095;4614,55;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-008411;CLT-0013;4167,42;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-008412;CLT-0065;59772,1;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-008413;CLT-0091;4308,54;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
