transaction_id,client_id,date_transaction,montant,devise,type_transaction,pays_destination,est_suspecte
TXN-009299,CLT-0097,2025-06-11 14:42:30,3019.2,EUR,Retrait,Allemagne,False
TXN-009300,CLT-0068,2026-02-02 14:42:30,986.5,EUR,Paiement carte,Îles Caïmans,False
TXN-009301,CLT-0067,2025-10-21 14:42:30,1059.15,EUR,Virement international,France,False
TXN-009302,CLT-0027,2025-09-26 14:42:30,622.57,EUR,Virement international,Îles Caïmans,False
TXN-009303,CLT-0045,2025-11-01 14:42:30,521.46,EUR,Retrait,France,False
TXN-009304,CLT-0078,2025-06-22 14:42:30,195.35,EUR,Virement international,Allemagne,False
TXN-009305,CLT-0094,2026-01-14 14:42:30,4874.84,EUR,Dépôt,France,False
TXN-009306,CLT-0049,2026-05-01 14:42:30,60516.06,EUR,Virement international,Espagne,True
TXN-009307,CLT-0086,2026-04-28 14:42:30,2988.17,EUR,Retrait,Allemagne,False
TXN-009308,CLT-0093,2025-07-02 14:42:30,890.78,EUR,Dépôt,France,False
TXN-009309,CLT-0053,2026-02-24 14:42:30,2323.85,EUR,Paiement carte,France,False
TXN-009310,CLT-0052,2025-09-25 14:42:30,4492.32,EUR,Paiement carte,Russie,False
TXN-009311,CLT-0053,2025-08-11 14:42:30,2226.94,EUR,Paiement carte,Allemagne,False
TXN-009312,CLT-0009,2025-08-14 14:42:30,2415.93,EUR,Virement international,France,False
TXN-009313,CLT-0056,2025-12-29 14:42:30,2885.37,EUR,Virement international,Allemagne,False
TXN-009314,CLT-0063,2025-05-24 14:42:30,1814.14,EUR,Dépôt,France,False
TXN-009315,CLT-0018,2026-01-02 14:42:30,797.58,EUR,Paiement carte,France,False
TXN-009316,CLT-0036,2026-02-25 14:42:30,28478.46,EUR,Virement international,Russie,True
TXN-009317,CLT-0068,2026-03-19 14:42:30,1953.77,EUR,Virement international,Espagne,False
TXN-009318,CLT-0053,2025-08-12 14:42:30,564.04,EUR,Paiement carte,France,False
TXN-009319,CLT-0052,2026-05-03 14:42:30,2905.8,EUR,Retrait,Panama,False
TXN-009320,CLT-0052,2025-09-16 14:42:30,920.61,EUR,Retrait,Panama,False
TXN-009321,CLT-0085,2025-10-22 14:42:30,745.64,EUR,Virement international,Panama,False
TXN-009322,CLT-0087,2025-08-03 14:42:30,48461.49,EUR,Dépôt,Allemagne,True
TXN-009323,CLT-0068,2025-11-13 14:42:30,3563.13,EUR,Virement,France,False
TXN-009324,CLT-0055,2025-08-25 14:42:30,4060.86,EUR,Paiement carte,France,False
TXN-009325,CLT-0041,2025-06-17 14:42:30,4879.85,EUR,Virement,Panama,False
TXN-009326,CLT-0040,2026-04-29 14:42:30,31253.65,EUR,Virement international,Russie,True
TXN-009327,CLT-0063,2025-07-07 14:42:30,1730.26,EUR,Dépôt,Espagne,False
TXN-009328,CLT-0031,2025-11-30 14:42:30,1442.61,EUR,Paiement carte,Espagne,False
TXN-009329,CLT-0063,2026-04-12 14:42:30,1964.84,EUR,Paiement carte,Russie,False
TXN-009330,CLT-0090,2026-03-02 14:42:30,756.0,EUR,Paiement carte,Espagne,False
TXN-009331,CLT-0011,2025-06-02 14:42:30,1900.52,EUR,Dépôt,Allemagne,False
TXN-009332,CLT-0064,2026-02-27 14:42:30,180.36,EUR,Virement,France,False
TXN-009333,CLT-0061,2026-04-13 14:42:30,1822.96,EUR,Paiement carte,Russie,False
TXN-009334,CLT-0073,2025-05-23 14:42:30,3467.43,EUR,Retrait,France,False
TXN-009335,CLT-0031,2025-11-11 14:42:30,550.27,EUR,Virement international,Îles Caïmans,False
TXN-009336,CLT-0056,2026-03-15 14:42:30,3390.68,EUR,Virement international,France,False
TXN-009337,CLT-0064,2026-04-24 14:42:30,4783.31,EUR,Dépôt,France,False
TXN-009338,CLT-0088,2025-07-01 14:42:30,43021.24,EUR,Virement,Panama,True
TXN-009339,CLT-0073,2025-11-17 14:42:30,4424.26,EUR,Retrait,France,False
TXN-009340,CLT-0041,2026-01-02 14:42:30,4334.48,EUR,Dépôt,Îles Caïmans,False
TXN-009341,CLT-0013,2026-03-09 14:42:30,1068.52,EUR,Dépôt,Espagne,False
TXN-009342,CLT-0100,2025-06-29 14:42:30,428.77,EUR,Virement international,Panama,False
TXN-009343,CLT-0073,2025-10-20 14:42:30,4550.58,EUR,Virement international,Allemagne,False
TXN-009344,CLT-0011,2025-08-04 14:42:30,268.46,EUR,Dépôt,Îles Caïmans,False
TXN-009345,CLT-0062,2026-04-22 14:42:30,2940.41,EUR,Virement,Panama,False
TXN-009346,CLT-0077,2025-10-03 14:42:30,3372.31,EUR,Dépôt,France,False
TXN-009347,CLT-0053,2026-01-27 14:42:30,45530.22,EUR,Virement,France,True
TXN-009348,CLT-0038,2025-09-07 14:42:30,2599.29,EUR,Virement,France,False
TXN-009349,CLT-0088,2026-05-01 14:42:30,79987.49,EUR,Paiement carte,Allemagne,True
TXN-009350,CLT-0041,2025-12-23 14:42:30,734.87,EUR,Retrait,Russie,False
TXN-009351,CLT-0078,2025-07-19 14:42:30,4028.7,EUR,Virement international,Îles Caïmans,False
TXN-009352,CLT-0001,2026-01-13 14:42:30,58136.9,EUR,Retrait,Espagne,True
TXN-009353,CLT-0046,2025-08-29 14:42:30,20572.22,EUR,Virement,Panama,True
TXN-009354,CLT-0096,2026-02-05 14:42:30,270.41,EUR,Virement,France,False
TXN-009355,CLT-0090,2025-12-30 14:42:30,43530.28,EUR,Virement international,Panama,True
TXN-009356,CLT-0042,2025-10-10 14:42:30,2646.18,EUR,Dépôt,France,False
TXN-009357,CLT-0077,2026-05-06 14:42:30,1366.39,EUR,Retrait,Îles Caïmans,False
TXN-009358,CLT-0080,2026-04-08 14:42:30,1546.18,EUR,Retrait,Russie,False
TXN-009359,CLT-0048,2025-05-27 14:42:30,4711.13,EUR,Dépôt,Russie,False
TXN-009360,CLT-0052,2025-11-22 14:42:30,2364.91,EUR,Paiement carte,France,False
TXN-009361,CLT-0048,2026-04-19 14:42:30,4290.92,EUR,Paiement carte,France,False
TXN-009362,CLT-0081,2025-12-25 14:42:30,4996.36,EUR,Paiement carte,France,False
TXN-009363,CLT-0100,2026-03-04 14:42:30,4296.72,EUR,Retrait,Panama,False
TXN-009364,CLT-0049,2025-11-03 14:42:30,42341.73,EUR,Paiement carte,France,True
TXN-009365,CLT-0045,2026-04-29 14:42:30,4151.56,EUR,Virement international,France,False
TXN-009366,CLT-0048,2025-06-18 14:42:30,4264.33,EUR,Paiement carte,Îles Caïmans,False
TXN-009367,CLT-0028,2025-07-23 14:42:30,2693.75,EUR,Paiement carte,Allemagne,False
TXN-009368,CLT-0063,2025-12-07 14:42:30,4634.47,EUR,Dépôt,Allemagne,False
TXN-009369,CLT-0006,2025-07-14 14:42:30,4382.94,EUR,Retrait,Panama,False
TXN-009370,CLT-0094,2025-07-27 14:42:30,422.42,EUR,Paiement carte,France,False
TXN-009371,CLT-0055,2025-09-22 14:42:30,144.26,EUR,Dépôt,Russie,False
TXN-009372,CLT-0024,2025-12-07 14:42:30,74486.7,EUR,Dépôt,Allemagne,True
TXN-009373,CLT-0075,2025-06-24 14:42:30,512.55,EUR,Virement,France,False
TXN-009374,CLT-0018,2025-06-03 14:42:30,2088.49,EUR,Retrait,Russie,False
TXN-009375,CLT-0014,2025-08-04 14:42:30,4960.23,EUR,Retrait,Allemagne,False
TXN-009376,CLT-0032,2025-08-11 14:42:30,86843.16,EUR,Virement,Espagne,True
TXN-009377,CLT-0069,2025-09-04 14:42:30,820.78,EUR,Virement,Allemagne,False
TXN-009378,CLT-0095,2026-02-02 14:42:30,1092.17,EUR,Retrait,Russie,False
TXN-009379,CLT-0054,2025-11-08 14:42:30,775.51,EUR,Dépôt,Îles Caïmans,False
TXN-009380,CLT-0053,2025-10-24 14:42:30,4537.66,EUR,Virement international,France,False
TXN-009381,CLT-0006,2025-08-03 14:42:30,4792.61,EUR,Virement,France,False
TXN-009382,CLT-0085,2025-07-23 14:42:30,4538.02,EUR,Dépôt,Allemagne,False
TXN-009383,CLT-0007,2025-11-04 14:42:30,1644.86,EUR,Virement,Panama,False
TXN-009384,CLT-0096,2025-05-26 14:42:30,3426.14,EUR,Dépôt,Russie,False
TXN-009385,CLT-0062,2026-04-18 14:42:30,2803.49,EUR,Paiement carte,Espagne,False
TXN-009386,CLT-0037,2026-03-20 14:42:30,3622.7,EUR,Virement international,France,False
TXN-009387,CLT-0015,2025-06-23 14:42:30,3790.89,EUR,Dépôt,Espagne,False
TXN-009388,CLT-0085,2025-07-12 14:42:30,472.36,EUR,Virement international,Panama,False
TXN-009389,CLT-0001,2026-04-25 14:42:30,2276.18,EUR,Paiement carte,Panama,False
TXN-009390,CLT-0051,2025-10-23 14:42:30,716.1,EUR,Paiement carte,Panama,False
TXN-009391,CLT-0043,2025-06-06 14:42:30,3921.02,EUR,Retrait,Îles Caïmans,False
TXN-009392,CLT-0055,2025-09-01 14:42:30,4656.49,EUR,Paiement carte,Panama,False
TXN-009393,CLT-0077,2025-07-01 14:42:30,4448.36,EUR,Virement,France,False
TXN-009394,CLT-0030,2026-03-07 14:42:30,1384.9,EUR,Virement international,France,False
TXN-009395,CLT-0055,2025-10-30 14:42:30,913.22,EUR,Dépôt,Espagne,False
TXN-009396,CLT-0051,2025-06-16 14:42:30,547.51,EUR,Virement,Espagne,False
TXN-009397,CLT-0030,2025-08-22 14:42:30,809.25,EUR,Paiement carte,Allemagne,False
TXN-009398,CLT-0085,2026-04-13 14:42:30,2692.11,EUR,Dépôt,Allemagne,False
TXN-009399,CLT-0081,2026-04-01 14:42:30,3294.72,EUR,Retrait,France,False
TXN-009400,CLT-0015,2025-10-05 14:42:30,992.9,EUR,Virement,Russie,False
TXN-009401,CLT-0038,2025-08-27 14:42:30,827.64,EUR,Paiement carte,Allemagne,False
TXN-009402,CLT-0025,2025-07-22 14:42:30,2286.64,EUR,Paiement carte,France,False
TXN-009403,CLT-0096,2025-06-30 14:42:30,1141.05,EUR,Virement,Russie,False
TXN-009404,CLT-0053,2025-05-21 14:42:30,389.95,EUR,Virement international,France,False
TXN-009405,CLT-0044,2025-08-07 14:42:30,1737.76,EUR,Virement international,Espagne,False
TXN-009406,CLT-0091,2025-06-23 14:42:30,609.4,EUR,Dépôt,Russie,False
TXN-009407,CLT-0058,2025-12-07 14:42:30,2643.34,EUR,Dépôt,France,False
TXN-009408,CLT-0020,2025-09-11 14:42:30,984.58,EUR,Virement international,Îles Caïmans,False
TXN-009409,CLT-0044,2025-10-17 14:42:30,50377.99,EUR,Paiement carte,Russie,True
TXN-009410,CLT-0050,2026-04-15 14:42:30,4051.96,EUR,Virement,Allemagne,False
TXN-009411,CLT-0016,2025-11-26 14:42:30,1320.09,EUR,Virement,France,False
TXN-009412,CLT-0010,2025-12-04 14:42:30,1310.9,EUR,Virement international,France,False
TXN-009413,CLT-0066,2026-03-08 14:42:30,1851.96,EUR,Paiement carte,Allemagne,False
TXN-009414,CLT-0055,2026-04-09 14:42:30,1263.0,EUR,Virement,Russie,False
TXN-009415,CLT-0049,2025-06-06 14:42:30,80383.61,EUR,Dépôt,France,True
TXN-009416,CLT-0064,2026-01-08 14:42:30,1633.87,EUR,Dépôt,France,False
TXN-009417,CLT-0079,2025-10-30 14:42:30,79252.85,EUR,Virement,Espagne,True
TXN-009418,CLT-0088,2025-10-31 14:42:30,3369.19,EUR,Dépôt,France,False
TXN-009419,CLT-0061,2026-02-06 14:42:30,2375.43,EUR,Paiement carte,Espagne,False
TXN-009420,CLT-0035,2026-01-30 14:42:30,61861.01,EUR,Virement,Russie,True
TXN-009421,CLT-0063,2026-05-11 14:42:30,87.85,EUR,Virement,Panama,False
TXN-009422,CLT-0045,2025-12-11 14:42:30,519.64,EUR,Virement,Espagne,False
TXN-009423,CLT-0089,2025-07-19 14:42:30,502.2,EUR,Dépôt,Panama,False
TXN-009424,CLT-0028,2025-09-06 14:42:30,955.23,EUR,Paiement carte,France,False
TXN-009425,CLT-0051,2025-07-13 14:42:30,2340.33,EUR,Paiement carte,France,False
TXN-009426,CLT-0033,2025-08-13 14:42:30,2592.13,EUR,Retrait,France,False
TXN-009427,CLT-0018,2025-08-15 14:42:30,2708.99,EUR,Paiement carte,France,False
TXN-009428,CLT-0077,2026-05-02 14:42:30,3264.18,EUR,Virement international,France,False
TXN-009429,CLT-0093,2025-12-05 14:42:30,97.25,EUR,Paiement carte,Espagne,False
TXN-009430,CLT-0085,2026-05-02 14:42:30,26.0,EUR,Virement,Îles Caïmans,False
TXN-009431,CLT-0093,2025-05-13 14:42:30,1315.96,EUR,Virement,France,False
TXN-009432,CLT-0030,2025-09-10 14:42:30,4194.8,EUR,Retrait,France,False
TXN-009433,CLT-0031,2025-11-01 14:42:30,50889.32,EUR,Retrait,Russie,True
TXN-009434,CLT-0029,2025-09-01 14:42:30,1041.58,EUR,Paiement carte,Panama,False
TXN-009435,CLT-0084,2026-02-28 14:42:30,80309.93,EUR,Paiement carte,France,True
TXN-009436,CLT-0030,2025-09-18 14:42:30,249.88,EUR,Dépôt,Allemagne,False
TXN-009437,CLT-0097,2025-10-11 14:42:30,712.82,EUR,Dépôt,Espagne,False
TXN-009438,CLT-0027,2025-11-18 14:42:30,271.58,EUR,Virement international,Russie,False
TXN-009439,CLT-0013,2025-11-05 14:42:30,3846.65,EUR,Retrait,Panama,False
TXN-009440,CLT-0019,2025-12-13 14:42:30,2941.15,EUR,Paiement carte,France,False
TXN-009441,CLT-0079,2026-04-30 14:42:30,4121.6,EUR,Virement international,Russie,False
TXN-009442,CLT-0090,2026-05-08 14:42:30,1283.74,EUR,Dépôt,France,False
TXN-009443,CLT-0050,2026-03-16 14:42:30,3499.1,EUR,Dépôt,France,False
TXN-009444,CLT-0090,2026-03-29 14:42:30,3043.97,EUR,Retrait,Îles Caïmans,False
TXN-009445,CLT-0083,2026-04-18 14:42:30,1559.25,EUR,Retrait,Panama,False
TXN-009446,CLT-0055,2026-02-14 14:42:30,4427.25,EUR,Virement,France,False
TXN-009447,CLT-0074,2025-06-17 14:42:30,2704.69,EUR,Retrait,France,False
TXN-009448,CLT-0060,2025-11-10 14:42:30,1306.16,EUR,Virement international,Allemagne,False
TXN-009449,CLT-0039,2025-07-24 14:42:30,2988.56,EUR,Dépôt,France,False
TXN-009450,CLT-0036,2025-09-08 14:42:30,328.34,EUR,Paiement carte,Panama,False
TXN-009451,CLT-0059,2025-09-28 14:42:30,1361.21,EUR,Dépôt,Îles Caïmans,False
TXN-009452,CLT-0100,2025-08-23 14:42:30,519.65,EUR,Virement international,Panama,False
TXN-009453,CLT-0055,2026-02-06 14:42:30,1017.22,EUR,Paiement carte,Îles Caïmans,False
TXN-009454,CLT-0027,2026-04-14 14:42:30,3864.66,EUR,Virement,France,False
TXN-009455,CLT-0032,2026-04-07 14:42:30,19102.96,EUR,Retrait,Russie,True
TXN-009456,CLT-0034,2025-05-30 14:42:30,1058.98,EUR,Retrait,France,False
TXN-009457,CLT-0043,2026-01-24 14:42:30,3688.1,EUR,Dépôt,Panama,False
TXN-009458,CLT-0065,2025-07-29 14:42:30,2275.8,EUR,Virement international,Allemagne,False
TXN-009459,CLT-0072,2026-01-31 14:42:30,4429.0,EUR,Retrait,Panama,False
TXN-009460,CLT-0005,2026-01-23 14:42:30,4339.29,EUR,Virement international,Allemagne,False
TXN-009461,CLT-0023,2025-11-21 14:42:30,3449.35,EUR,Virement,Panama,False
TXN-009462,CLT-0049,2025-12-18 14:42:30,25025.3,EUR,Paiement carte,France,True
TXN-009463,CLT-0093,2025-08-14 14:42:30,2168.44,EUR,Virement international,France,False
TXN-009464,CLT-0046,2026-03-22 14:42:30,1286.22,EUR,Paiement carte,Panama,False
TXN-009465,CLT-0006,2025-08-07 14:42:30,535.94,EUR,Virement,France,False
TXN-009466,CLT-0023,2026-02-19 14:42:30,4098.07,EUR,Virement,France,False
TXN-009467,CLT-0014,2025-11-08 14:42:30,1697.87,EUR,Retrait,France,False
TXN-009468,CLT-0029,2025-08-24 14:42:30,2093.43,EUR,Retrait,Allemagne,False
TXN-009469,CLT-0013,2026-01-01 14:42:30,1781.9,EUR,Dépôt,France,False
TXN-009470,CLT-0081,2026-01-15 14:42:30,2052.33,EUR,Retrait,Îles Caïmans,False
TXN-009471,CLT-0038,2026-03-16 14:42:30,3735.19,EUR,Dépôt,Panama,False
TXN-009472,CLT-0083,2025-11-22 14:42:30,2379.28,EUR,Virement,Espagne,False
TXN-009473,CLT-0063,2025-10-24 14:42:30,4175.35,EUR,Virement international,Russie,False
TXN-009474,CLT-0099,2026-04-27 14:42:30,2505.21,EUR,Virement,France,False
TXN-009475,CLT-0027,2026-03-23 14:42:30,3810.16,EUR,Retrait,Îles Caïmans,False
TXN-009476,CLT-0091,2026-02-13 14:42:30,939.15,EUR,Paiement carte,Allemagne,False
TXN-009477,CLT-0079,2025-10-13 14:42:30,3967.55,EUR,Virement,Allemagne,False
TXN-009478,CLT-0091,2025-07-29 14:42:30,1940.61,EUR,Retrait,France,False
TXN-009479,CLT-0057,2025-11-20 14:42:30,84450.24,EUR,Virement,Russie,True
TXN-009480,CLT-0013,2025-08-06 14:42:30,1009.26,EUR,Dépôt,Espagne,False
TXN-009481,CLT-0094,2025-07-31 14:42:30,696.85,EUR,Paiement carte,Îles Caïmans,False
TXN-009482,CLT-0001,2025-10-30 14:42:30,816.59,EUR,Retrait,Allemagne,False
TXN-009483,CLT-0075,2025-06-01 14:42:30,1428.07,EUR,Retrait,France,False
TXN-009484,CLT-0056,2025-08-13 14:42:30,3801.65,EUR,Virement international,France,False
TXN-009485,CLT-0090,2025-09-09 14:42:30,1871.66,EUR,Virement international,Îles Caïmans,False
TXN-009486,CLT-0073,2025-10-25 14:42:30,2849.22,EUR,Virement international,Allemagne,False
TXN-009487,CLT-0083,2025-07-26 14:42:30,4753.99,EUR,Virement,Espagne,False
TXN-009488,CLT-0059,2025-05-29 14:42:30,4092.11,EUR,Dépôt,Îles Caïmans,False
TXN-009489,CLT-0011,2025-06-10 14:42:30,28399.99,EUR,Virement international,France,True
TXN-009490,CLT-0044,2025-11-09 14:42:30,33149.33,EUR,Virement,Russie,True
TXN-009491,CLT-0028,2025-10-23 14:42:30,1641.08,EUR,Paiement carte,Allemagne,False
TXN-009492,CLT-0005,2025-09-13 14:42:30,1021.47,EUR,Retrait,Îles Caïmans,False
TXN-009493,CLT-0069,2025-10-04 14:42:30,2178.07,EUR,Dépôt,Espagne,False
TXN-009494,CLT-0009,2026-02-20 14:42:30,453.58,EUR,Virement,Îles Caïmans,False
TXN-009495,CLT-0040,2026-03-31 14:42:30,4243.06,EUR,Virement international,Espagne,False
TXN-009496,CLT-0052,2025-07-03 14:42:30,1041.66,EUR,Dépôt,Espagne,False
TXN-009497,CLT-0046,2025-11-20 14:42:30,400.08,EUR,Paiement carte,Russie,False
TXN-009498,CLT-0088,2026-01-29 14:42:30,11931.37,EUR,Virement,France,True
TXN-009499,CLT-0072,2026-04-22 14:42:30,2870.62,EUR,Virement international,Panama,False
TXN-009500,CLT-0025,2025-07-06 14:42:30,3053.03,EUR,Dépôt,Espagne,False
TXN-009501,CLT-0013,2026-02-06 14:42:30,4509.09,EUR,Dépôt,Espagne,False
TXN-009502,CLT-0022,2026-03-23 14:42:30,843.67,EUR,Dépôt,Îles Caïmans,False
TXN-009503,CLT-0097,2026-05-11 14:42:30,20088.4,EUR,Virement international,France,True
TXN-009504,CLT-0084,2026-04-19 14:42:30,3413.82,EUR,Virement international,France,False
TXN-009505,CLT-0096,2025-12-10 14:42:30,3992.91,EUR,Virement,Espagne,False
TXN-009506,CLT-0045,2025-08-01 14:42:30,76517.54,EUR,Virement,France,True
TXN-009507,CLT-0081,2025-09-10 14:42:30,3375.76,EUR,Dépôt,France,False
TXN-009508,CLT-0054,2026-01-21 14:42:30,3443.36,EUR,Dépôt,France,False
TXN-009509,CLT-0039,2025-10-15 14:42:30,867.08,EUR,Paiement carte,France,False
TXN-009510,CLT-0090,2026-01-21 14:42:30,1342.04,EUR,Virement international,France,False
TXN-009511,CLT-0002,2025-10-22 14:42:30,1067.29,EUR,Dépôt,France,False
TXN-009512,CLT-0059,2026-04-01 14:42:30,2688.97,EUR,Dépôt,Espagne,False
TXN-009513,CLT-0090,2025-07-25 14:42:30,66524.49,EUR,Paiement carte,Panama,True
TXN-009514,CLT-0065,2025-10-04 14:42:30,936.86,EUR,Retrait,France,False
TXN-009515,CLT-0014,2025-08-05 14:42:30,2744.94,EUR,Retrait,France,False
TXN-009516,CLT-0050,2025-10-29 14:42:30,4897.46,EUR,Virement,Espagne,False
TXN-009517,CLT-0006,2025-08-12 14:42:30,3898.93,EUR,Virement international,Russie,False
TXN-009518,CLT-0076,2025-09-16 14:42:30,8696.91,EUR,Virement,Îles Caïmans,True
TXN-009519,CLT-0088,2026-03-23 14:42:30,1796.16,EUR,Dépôt,France,False
TXN-009520,CLT-0031,2026-01-24 14:42:30,37717.18,EUR,Virement,Russie,True
TXN-009521,CLT-0027,2025-11-15 14:42:30,66351.94,EUR,Retrait,Russie,True
TXN-009522,CLT-0007,2025-10-26 14:42:30,18.5,EUR,Dépôt,Allemagne,False
TXN-009523,CLT-0071,2025-11-18 14:42:30,2398.2,EUR,Paiement carte,France,False
TXN-009524,CLT-0064,2026-03-30 14:42:30,999.58,EUR,Retrait,France,False
TXN-009525,CLT-0030,2026-01-11 14:42:30,1623.42,EUR,Virement,France,False
TXN-009526,CLT-0049,2025-11-22 14:42:30,4344.81,EUR,Virement international,Îles Caïmans,False
TXN-009527,CLT-0025,2026-04-09 14:42:30,3819.83,EUR,Retrait,France,False
TXN-009528,CLT-0054,2025-07-13 14:42:30,1790.34,EUR,Virement international,Allemagne,False
TXN-009529,CLT-0039,2025-05-24 14:42:30,4934.75,EUR,Retrait,France,False
TXN-009530,CLT-0048,2026-03-30 14:42:30,2167.46,EUR,Dépôt,Allemagne,False
TXN-009531,CLT-0004,2025-07-03 14:42:30,84604.59,EUR,Retrait,Espagne,True
TXN-009532,CLT-0046,2026-04-05 14:42:30,596.32,EUR,Paiement carte,Panama,False
TXN-009533,CLT-0056,2025-10-31 14:42:30,4100.92,EUR,Paiement carte,France,False
TXN-009534,CLT-0026,2025-05-17 14:42:30,1537.55,EUR,Dépôt,France,False
TXN-009535,CLT-0024,2026-02-16 14:42:30,1514.39,EUR,Virement international,France,False
TXN-009536,CLT-0028,2025-05-27 14:42:30,4407.95,EUR,Dépôt,Panama,False
TXN-009537,CLT-0058,2025-07-13 14:42:30,4121.11,EUR,Virement international,Allemagne,False
TXN-009538,CLT-0046,2025-10-17 14:42:30,2984.48,EUR,Paiement carte,Russie,False
TXN-009539,CLT-0029,2025-06-19 14:42:30,1207.12,EUR,Dépôt,France,False
TXN-009540,CLT-0088,2026-05-13 14:42:30,60845.9,EUR,Paiement carte,Espagne,True
TXN-009541,CLT-0019,2026-03-29 14:42:30,45689.89,EUR,Retrait,France,True
TXN-009542,CLT-0034,2025-12-07 14:42:30,214.14,EUR,Paiement carte,Allemagne,False
TXN-009543,CLT-0002,2025-11-23 14:42:30,90349.38,EUR,Virement,Îles Caïmans,True
TXN-009544,CLT-0025,2026-05-03 14:42:30,2492.27,EUR,Dépôt,France,False
TXN-009545,CLT-0045,2025-06-02 14:42:30,4329.63,EUR,Retrait,Îles Caïmans,False
TXN-009546,CLT-0053,2026-01-31 14:42:30,3146.39,EUR,Dépôt,France,False
TXN-009547,CLT-0024,2026-04-06 14:42:30,772.41,EUR,Paiement carte,Espagne,False
TXN-009548,CLT-0050,2026-01-30 14:42:30,4706.3,EUR,Paiement carte,Îles Caïmans,False
TXN-009549,CLT-0079,2025-09-09 14:42:30,4722.48,EUR,Paiement carte,Russie,False
TXN-009550,CLT-0024,2025-06-25 14:42:30,1955.45,EUR,Paiement carte,Îles Caïmans,False
TXN-009551,CLT-0089,2026-03-29 14:42:30,33.78,EUR,Retrait,Allemagne,False
TXN-009552,CLT-0095,2025-07-30 14:42:30,2446.05,EUR,Virement international,France,False
TXN-009553,CLT-0022,2026-05-13 14:42:30,4151.01,EUR,Paiement carte,Russie,False
TXN-009554,CLT-0038,2026-04-07 14:42:30,57300.51,EUR,Virement international,Espagne,True
TXN-009555,CLT-0016,2025-11-14 14:42:30,4286.97,EUR,Dépôt,Russie,False
TXN-009556,CLT-0095,2025-10-13 14:42:30,4754.9,EUR,Virement,Allemagne,False
TXN-009557,CLT-0089,2025-11-27 14:42:30,2919.97,EUR,Retrait,Îles Caïmans,False
TXN-009558,CLT-0021,2026-02-08 14:42:30,44429.61,EUR,Virement international,Russie,True
TXN-009559,CLT-0040,2026-04-07 14:42:30,3556.36,EUR,Virement,France,False
TXN-009560,CLT-0087,2026-04-08 14:42:30,1908.01,EUR,Dépôt,France,False
TXN-009561,CLT-0058,2025-11-22 14:42:30,958.05,EUR,Virement international,France,False
TXN-009562,CLT-0055,2026-04-21 14:42:30,2528.36,EUR,Virement international,France,False
TXN-009563,CLT-0037,2026-01-20 14:42:30,4071.64,EUR,Paiement carte,France,False
TXN-009564,CLT-0028,2025-09-15 14:42:30,12286.16,EUR,Virement,France,True
TXN-009565,CLT-0047,2025-06-27 14:42:30,4367.6,EUR,Virement international,Panama,False
TXN-009566,CLT-0088,2025-05-23 14:42:30,4105.87,EUR,Retrait,France,False
TXN-009567,CLT-0019,2026-02-24 14:42:30,185.61,EUR,Retrait,France,False
TXN-009568,CLT-0020,2025-08-03 14:42:30,1220.19,EUR,Retrait,Allemagne,False
TXN-009569,CLT-0009,2025-11-11 14:42:30,3090.26,EUR,Virement,France,False
TXN-009570,CLT-0075,2025-06-30 14:42:30,3136.11,EUR,Paiement carte,Russie,False
TXN-009571,CLT-0059,2025-06-09 14:42:30,1225.79,EUR,Virement international,France,False
TXN-009572,CLT-0057,2025-10-26 14:42:30,4956.42,EUR,Virement international,France,False
TXN-009573,CLT-0092,2025-08-04 14:42:30,48.37,EUR,Dépôt,France,False
TXN-009574,CLT-0043,2025-10-17 14:42:30,75022.82,EUR,Virement,Espagne,True
TXN-009575,CLT-0049,2025-08-26 14:42:30,1308.49,EUR,Dépôt,Russie,False
TXN-009576,CLT-0020,2025-10-19 14:42:30,127.95,EUR,Virement,Îles Caïmans,False
TXN-009577,CLT-0072,2025-06-01 14:42:30,1554.03,EUR,Dépôt,France,False
TXN-009578,CLT-0007,2026-03-02 14:42:30,3518.12,EUR,Retrait,France,False
TXN-009579,CLT-0067,2026-05-11 14:42:30,8878.43,EUR,Dépôt,Allemagne,True
TXN-009580,CLT-0038,2026-03-13 14:42:30,1100.07,EUR,Virement,France,False
TXN-009581,CLT-0057,2025-06-23 14:42:30,386.56,EUR,Virement international,Îles Caïmans,False
TXN-009582,CLT-0044,2025-06-27 14:42:30,983.15,EUR,Virement,Russie,False
TXN-009583,CLT-0007,2025-11-21 14:42:30,1405.03,EUR,Dépôt,Espagne,False
TXN-009584,CLT-0013,2025-09-30 14:42:30,4367.88,EUR,Virement international,France,False
TXN-009585,CLT-0019,2026-05-10 14:42:30,4435.31,EUR,Virement international,Espagne,False
TXN-009586,CLT-0053,2026-03-17 14:42:30,3252.8,EUR,Virement,Îles Caïmans,False
TXN-009587,CLT-0023,2025-10-16 14:42:30,4894.96,EUR,Dépôt,France,False
TXN-009588,CLT-0015,2025-11-25 14:42:30,2635.9,EUR,Paiement carte,Allemagne,False
TXN-009589,CLT-0063,2026-02-02 14:42:30,52016.45,EUR,Virement,Panama,True
TXN-009590,CLT-0005,2026-04-04 14:42:30,3327.01,EUR,Retrait,Russie,False
TXN-009591,CLT-0094,2025-10-13 14:42:30,802.09,EUR,Dépôt,Espagne,False
TXN-009592,CLT-0069,2025-11-10 14:42:30,36388.31,EUR,Retrait,Panama,True
