transaction_id;client_id;montant;pays_destination;pays_client;heure;est_suspecte;score_montant;score_pays_destination;score_client;score_nocturne;score_risque;niveau_risque;date_calcul;horodatage_alerte;statut_alerte
TXN-003820;CLT-0064;59527,95;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-007990;CLT-0042;19355,85;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000511;CLT-0016;81712,96;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000507;CLT-0016;16865,94;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000496;CLT-0053;28138,11;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000494;CLT-0014;65185,43;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000490;CLT-0026;47736,92;Espagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000488;CLT-0023;66579,34;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000472;CLT-0051;26769,64;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-007947;CLT-0087;54067,81;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-007939;CLT-0049;94896,23;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-007897;CLT-0023;45226,6;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-007889;CLT-0048;33803,6;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-007884;CLT-0072;85278,87;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-007865;CLT-0008;42435,12;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003961;CLT-0053;92937,49;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003783;CLT-0002;78260,13;Espagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003781;CLT-0008;13085,51;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003749;CLT-0032;15417,01;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003744;CLT-0013;15585,52;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003735;CLT-0078;35983,69;Espagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003724;CLT-0003;18362,65;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003721;CLT-0001;26107,95;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003887;CLT-0052;29117,24;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003883;CLT-0045;78630,58;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003877;CLT-0009;22596,23;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003864;CLT-0029;60515,21;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003852;CLT-0055;23287,76;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003850;CLT-0070;33623,94;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003840;CLT-0068;76573,99;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003839;CLT-0100;37110,97;Espagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003834;CLT-0027;90266,8;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000389;CLT-0092;61819,58;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008144;CLT-0045;42160,49;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003719;CLT-0009;82444,42;Allemagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003706;CLT-0014;11223,82;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003703;CLT-0053;88296,59;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003699;CLT-0044;42566,09;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003697;CLT-0098;93118,26;Espagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003685;CLT-0052;9043,93;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003679;CLT-0004;32103,16;Russie;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003678;CLT-0040;49996,74;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003677;CLT-0048;26712,96;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008096;CLT-0025;82121,58;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008076;CLT-0029;65340,83;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008072;CLT-0002;44054,37;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008048;CLT-0087;24650,89;Allemagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008001;CLT-0076;66833,52;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001469;CLT-0044;44686,4;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008246;CLT-0072;37533,06;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008219;CLT-0009;14135,29;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008216;CLT-0043;29526,31;Russie;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008202;CLT-0100;16684,08;Allemagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008195;CLT-0016;55469,29;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008191;CLT-0019;40326,31;Espagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008180;CLT-0039;43415,62;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000459;CLT-0055;68516,95;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000458;CLT-0076;49482,18;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000453;CLT-0003;76198,41;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000447;CLT-0052;77130,08;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000446;CLT-0054;63018,97;Russie;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000445;CLT-0098;36022,41;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000412;CLT-0066;16578,77;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000410;CLT-0046;29596,09;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003636;CLT-0016;42327,05;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003633;CLT-0075;82945,55;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003617;CLT-0053;15393,64;Espagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003615;CLT-0062;59815,23;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003570;CLT-0046;85308,59;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003553;CLT-0051;46094,93;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003670;CLT-0092;29842,99;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003657;CLT-0034;93271,24;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001543;CLT-0074;35263,39;Espagne;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001533;CLT-0087;77323,41;Russie;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001528;CLT-0003;63512,37;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001518;CLT-0044;18847,3;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001512;CLT-0001;22650,69;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001488;CLT-0019;24744,49;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001482;CLT-0020;51389,2;Allemagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001475;CLT-0039;85035,02;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003440;CLT-0098;21719,32;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000376;CLT-0073;91458,91;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000345;CLT-0087;10921,14;Allemagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000320;CLT-0073;37328,76;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000307;CLT-0045;91112,29;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008341;CLT-0060;24462,07;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008334;CLT-0078;19258,91;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008325;CLT-0074;28799,82;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008313;CLT-0086;40542,13;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008303;CLT-0013;22881,81;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008281;CLT-0090;62971,24;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008269;CLT-0084;60492,12;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008268;CLT-0028;65973,18;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008262;CLT-0035;91214,58;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003654;CLT-0060;17121,35;Allemagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003649;CLT-0087;33245,43;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003398;CLT-0029;85297,64;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003385;CLT-0083;42489,04;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003383;CLT-0064;24307,07;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003370;CLT-0088;88107,41;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003527;CLT-0070;89453,42;Allemagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003523;CLT-0020;83054,97;Espagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003511;CLT-0048;80108,71;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003503;CLT-0028;36064,49;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003502;CLT-0020;40093,03;Espagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003491;CLT-0049;17829,86;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003489;CLT-0050;23268,75;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003478;CLT-0030;39299,19;Russie;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003475;CLT-0093;40477,09;Espagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003472;CLT-0006;31564,23;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003465;CLT-0074;19696,46;Allemagne;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003441;CLT-0062;68140,66;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008499;CLT-0062;35913,97;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008497;CLT-0087;25399,95;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008461;CLT-0034;9607,44;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008450;CLT-0051;54839,08;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003369;CLT-0084;89436,43;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001587;CLT-0043;63695,44;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001571;CLT-0092;80831,52;Allemagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001567;CLT-0062;57849,43;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001556;CLT-0007;36137,42;Russie;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008428;CLT-0076;79885,13;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008398;CLT-0093;38552,7;Russie;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008379;CLT-0053;13651,39;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008378;CLT-0035;20994,07;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008367;CLT-0074;63508,18;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000379;CLT-0043;81543,69;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003427;CLT-0042;68547,25;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008606;CLT-0053;92143,14;Espagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008596;CLT-0027;87314,42;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008588;CLT-0015;58754,99;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008578;CLT-0074;93760,48;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008564;CLT-0019;94325,74;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008554;CLT-0090;37345,01;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003343;CLT-0086;69457,31;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003330;CLT-0039;58565,58;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003325;CLT-0020;41677,65;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003324;CLT-0032;76308,76;Espagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003321;CLT-0084;14180,28;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003314;CLT-0036;63161,82;Allemagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003296;CLT-0045;46707,84;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003269;CLT-0080;42162,33;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008505;CLT-0058;53892,01;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008501;CLT-0061;23726,44;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008693;CLT-0021;22088,12;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008685;CLT-0020;88745,24;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008658;CLT-0093;68873,19;Allemagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008657;CLT-0002;20530,91;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008655;CLT-0064;17218,49;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008652;CLT-0058;26417,11;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008646;CLT-0024;44913,49;Espagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003266;CLT-0098;80623,56;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003264;CLT-0045;26670,09;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003258;CLT-0057;78073,39;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003231;CLT-0083;38574,61;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003211;CLT-0056;90064,32;Russie;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003200;CLT-0048;86733,88;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008640;CLT-0083;21477,7;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008638;CLT-0100;34577,24;Russie;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008619;CLT-0066;16372,69;France;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008751;CLT-0061;34915,64;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008735;CLT-0050;46547,96;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008722;CLT-0055;20946,99;Espagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008720;CLT-0086;18506,72;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008718;CLT-0042;70984,71;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-008713;CLT-0045;25975,31;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-003186;CLT-0073;88035,7;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
